x,y,z,distance,label
-49,-36,-22,2.828427125,1
-51,-36,-20,2.236067977,1
-51,-35,-18,2.449489743,1
-50,-34,-16,1.732050808,1
-49,-35,-17,4.123105626,1
-51,-37,-20,2.236067977,1
-51,-36,-18,3.16227766,1
-48,-35,-18,3.741657387,1
-47,-38,-20,2.449489743,1
-48,-37,-22,2.236067977,1
-50,-37,-23,2,1
-50,-37,-21,1.414213562,1
-51,-36,-21,2.828427125,1
-49,-36,-19,3,1
-47,-37,-21,1,1
-48,-37,-21,5.196152423,1
-49,-36,-16,1.414213562,1
-50,-37,-16,2.449489743,1
-48,-36,-17,1.732050808,1
-49,-37,-18,0,1
-49,-37,-18,1.414213562,1
-50,-36,-18,2.449489743,1
-52,-37,-19,3,1
-49,-37,-19,1.414213562,1
-48,-37,-20,1,1
-47,-37,-20,2.449489743,1
-48,-38,-22,2,1
-48,-38,-20,2.449489743,1
-50,-37,-19,2.449489743,1
-48,-38,-20,1.732050808,1
-49,-37,-19,2,1
-51,-37,-19,1.414213562,1
-50,-37,-18,2.449489743,1
-49,-36,-20,1,1
-49,-36,-19,2.236067977,1
-49,-38,-20,2.449489743,1
-47,-37,-21,3.741657387,1
-48,-35,-18,3.605551275,1
-50,-38,-18,2.449489743,1
-49,-37,-20,1.732050808,1
-50,-36,-19,2.449489743,1
-51,-38,-20,2.449489743,1
-50,-36,-19,2.449489743,1
-48,-37,-18,2.236067977,1
-50,-37,-19,2,1
-50,-37,-17,3.16227766,1
-47,-36,-17,3,1
-46,-38,-19,3,1
-46,-38,-22,2.236067977,1
-46,-36,-21,4.582575695,1
-50,-38,-22,5.385164807,1
-47,-36,-18,3.605551275,1
-50,-36,-20,2.236067977,1
-48,-37,-20,4.242640687,1
-49,-38,-24,2.449489743,1
-48,-37,-22,1.732050808,1
-49,-36,-23,1,1
-50,-36,-23,2.828427125,1
-48,-36,-21,2.449489743,1
-49,-37,-23,0,1
-49,-37,-23,2.236067977,1
-49,-36,-21,1,1
-49,-36,-20,1.414213562,1
-48,-36,-21,1.414213562,1
-49,-37,-21,1.414213562,1
-48,-36,-21,1.414213562,1
-49,-37,-21,1.732050808,1
-48,-38,-22,1,1
-47,-38,-22,1.414213562,1
-46,-38,-21,1,1
-46,-37,-21,2,1
-48,-37,-21,2.449489743,1
-49,-38,-23,3,1
-47,-37,-21,1,1
-48,-37,-21,1.414213562,1
-48,-38,-22,1.414213562,1
-49,-38,-23,5,1
-46,-38,-19,1.732050808,1
-47,-39,-20,1,1
-46,-39,-20,0,1
-46,-39,-20,1.414213562,1
-46,-40,-21,2.236067977,1
-46,-39,-19,3,1
-48,-38,-21,1.414213562,1
-48,-39,-22,3.605551275,1
-46,-39,-19,5,1
-46,-39,-24,1.414213562,1
-47,-39,-23,8.124038405,1
-46,-38,-15,3.16227766,1
-47,-38,-18,1.414213562,1
-48,-38,-19,2,1
-48,-38,-17,1.414213562,1
-49,-38,-18,2.236067977,1
-49,-39,-20,1.732050808,1
-48,-38,-19,1.732050808,1
-47,-39,-20,2.236067977,1
-46,-39,-22,2.236067977,1
-45,-39,-20,1,1
-46,-39,-20,0,1
-46,-39,-20,1.732050808,1
-47,-38,-19,1,1
-47,-39,-19,2,1
-47,-39,-21,0,1
-47,-39,-21,0,1
-47,-39,-21,1,1
-47,-39,-20,1.732050808,1
-46,-38,-19,2.449489743,1
-48,-39,-20,1,1
-48,-39,-21,1,1
-48,-39,-20,1,1
-47,-39,-20,1.414213562,1
-46,-38,-20,1.732050808,1
-47,-39,-21,1,1
-46,-39,-21,1,1
-47,-39,-21,0,1
-47,-39,-21,0,1
-47,-39,-21,2.236067977,1
-46,-39,-19,1,1
-45,-39,-19,1,1
-46,-39,-19,1,1
-46,-39,-20,0,1
-46,-39,-20,1.414213562,1
-47,-39,-21,1,1
-47,-39,-20,1,1
-47,-39,-21,1,1
-48,-39,-21,1,1
-47,-39,-21,0,1
-47,-39,-21,1.414213562,1
-46,-39,-20,1.414213562,1
-47,-39,-21,0,1
-47,-39,-21,1,1
-47,-39,-20,1.414213562,1
-47,-38,-19,1,1
-48,-38,-19,1,1
-48,-38,-20,1,1
-48,-38,-19,0,1
-48,-38,-19,1,1
-48,-38,-20,1.414213562,1
-47,-38,-19,1,1
-46,-38,-19,2,1
-48,-38,-19,1,1
-48,-39,-19,1.414213562,1
-48,-38,-20,0,1
-48,-38,-20,1,1
-48,-38,-19,3,1
-46,-39,-21,3.31662479,1
-49,-38,-20,1.414213562,1
-48,-38,-21,1,1
-48,-38,-20,2.236067977,1
-48,-37,-18,1.414213562,1
-49,-37,-17,1,1
-49,-37,-16,1,1
-49,-36,-16,2.449489743,1
-50,-37,-18,1,1
-50,-37,-17,1,1
-50,-37,-18,0,1
-50,-37,-18,1.414213562,1
-49,-37,-17,0,1
-49,-37,-17,1.414213562,1
-50,-37,-18,1.414213562,1
-49,-37,-17,1.414213562,1
-49,-38,-18,1.414213562,1
-48,-38,-17,1.414213562,1
-49,-37,-17,1,1
-49,-38,-17,1.414213562,1
-50,-38,-18,1.732050808,1
-49,-37,-17,1.414213562,1
-48,-38,-17,2.449489743,1
-50,-37,-16,1.414213562,1
-50,-36,-15,3.605551275,1
-50,-38,-18,1,1
-50,-38,-17,1.414213562,1
-49,-37,-17,1,1
-49,-37,-16,1.414213562,1
-49,-38,-15,3.16227766,1
-50,-38,-18,3.16227766,1
-49,-38,-15,1.732050808,1
-50,-37,-16,1,1
-51,-37,-16,1,1
-50,-37,-16,2,1
-48,-37,-16,1,1
-49,-37,-16,1.732050808,1
-50,-38,-17,1,1
-50,-38,-16,2.449489743,1
-49,-37,-14,1,1
-50,-37,-14,1,1
-50,-37,-15,1,1
-50,-37,-14,1.414213562,1
-49,-37,-13,2.449489743,1
-50,-38,-15,1,1
-50,-37,-15,1,1
-49,-37,-15,1.414213562,1
-50,-37,-14,1,1
-50,-37,-13,2.236067977,1
-51,-37,-15,0,1
-51,-37,-15,1.414213562,1
-50,-37,-14,0,1
-50,-37,-14,1.414213562,1
-50,-38,-15,1.414213562,1
-49,-38,-14,1.414213562,1
-50,-37,-14,0,1
-50,-37,-14,1,1
-50,-37,-15,1,1
-50,-37,-14,1,1
-51,-37,-14,1,1
-50,-37,-14,0,1
-50,-37,-14,1.732050808,1
-49,-38,-13,1.414213562,1
-50,-37,-13,1.414213562,1
-50,-38,-14,1.414213562,1
-51,-37,-14,0,1
-51,-37,-14,1.414213562,1
-50,-37,-13,1.414213562,1
-51,-38,-13,2.449489743,1
-49,-37,-14,1.732050808,1
-50,-38,-13,1.414213562,1
-51,-37,-13,2.236067977,1
-51,-38,-15,2.236067977,1
-51,-37,-13,1,1
-51,-38,-13,1,1
-50,-38,-13,1.414213562,1
-49,-37,-13,1,1
-50,-37,-13,1.414213562,1
-51,-38,-13,1,1
-51,-37,-13,0,1
-51,-37,-13,3.741657387,1
-49,-36,-10,5.477225575,1
-50,-38,-15,2.449489743,1
-51,-37,-13,1.414213562,1
-52,-37,-12,4.242640687,1
-48,-36,-11,2.236067977,1
-50,-36,-10,2,1
-50,-38,-10,3,1
-52,-37,-12,2.449489743,1
-50,-36,-11,3.464101615,1
-52,-38,-13,4.242640687,1
-53,-39,-17,5.744562647,1
-49,-38,-13,1,1
-50,-38,-13,2.449489743,1
-48,-37,-14,2.236067977,1
-50,-37,-15,5.477225575,1
-52,-38,-10,3.16227766,1
-52,-37,-13,3,1
-50,-36,-11,2.236067977,1
-50,-38,-12,1.414213562,1
-51,-38,-13,1,1
-51,-37,-13,1.414213562,1
-50,-37,-12,1,1
-50,-37,-11,2.236067977,1
-52,-37,-12,1,1
-51,-37,-12,1.414213562,1
-52,-37,-11,1,1
-51,-37,-11,1,1
-51,-37,-12,1,1
-50,-37,-12,1,1
-50,-38,-12,1.414213562,1
-50,-37,-11,1.732050808,1
-51,-38,-12,1.414213562,1
-51,-37,-13,1.414213562,1
-51,-38,-12,1,1
-51,-37,-12,0,1
-51,-37,-12,1,1
-50,-37,-12,1,1
-50,-38,-12,1,1
-51,-38,-12,1,1
-51,-37,-12,1.414213562,1
-50,-37,-11,1.414213562,1
-51,-37,-12,0,1
-51,-37,-12,1.414213562,1
-50,-37,-11,1.414213562,1
-51,-37,-12,1,1
-52,-37,-12,1,1
-51,-37,-12,0,1
-51,-37,-12,0,1
-51,-37,-12,1,1
-51,-37,-11,1.732050808,1
-52,-38,-12,1.414213562,1
-51,-37,-12,1,1
-51,-37,-11,1.732050808,1
-50,-38,-12,1,1
-50,-38,-13,1,1
-50,-38,-12,1.732050808,1
-51,-37,-11,1,1
-52,-37,-11,1,1
-52,-37,-12,1,1
-51,-37,-12,2,1
-49,-37,-12,3.741657387,1
-52,-38,-14,1,1
-52,-38,-15,8.062257748,1
-47,-36,-9,4.242640687,1
-51,-37,-10,0,1
-51,-37,-10,2.236067977,1
-53,-36,-10,1,1
-53,-36,-11,2.236067977,1
-51,-37,-11,3,1
-50,-35,-9,1.414213562,1
-50,-36,-8,1.414213562,1
-51,-36,-7,5.744562647,1
-53,-38,-12,6.08276253,1
-53,-37,-18,4.123105626,1
-51,-39,-21,5,1
-48,-39,-17,2.236067977,1
-48,-37,-16,2.236067977,1
-48,-38,-18,4.358898944,1
-51,-37,-15,2.828427125,1
-51,-35,-13,3.605551275,1
-51,-38,-15,2.236067977,1
-51,-37,-13,1.414213562,1
-52,-38,-13,5.099019514,1
-51,-35,-9,2.236067977,1
-51,-36,-11,1.732050808,1
-50,-37,-10,3.16227766,1
-53,-38,-10,3,1
-51,-37,-8,1,1
-51,-37,-7,0,1
-51,-37,-7,0,1
-51,-37,-7,2.236067977,1
-51,-36,-5,1,1
-51,-37,-5,2,1
-51,-37,-7,1,1
-51,-37,-8,2.236067977,1
-52,-37,-6,1,1
-52,-36,-6,1.732050808,1
-51,-37,-5,3.605551275,1
-54,-37,-7,1.414213562,1
-53,-36,-7,0,1
-53,-36,-7,2.828427125,1
-51,-36,-5,2.236067977,1
-51,-37,-7,1,1
-51,-36,-7,5.099019514,1
-54,-37,-11,5.477225575,1
-52,-36,-6,5.477225575,1
-50,-37,-11,2.449489743,1
-51,-36,-9,2.449489743,1
-52,-38,-10,1,1
-52,-37,-10,2.236067977,1
-52,-36,-8,3,1
-51,-38,-10,2.236067977,1
-51,-36,-9,2.449489743,1
-53,-37,-10,1,1
-53,-37,-11,3.464101615,1
-51,-35,-9,5.385164807,1
-49,-38,-13,2.449489743,1
-51,-37,-14,5.196152423,1
-52,-36,-9,2.828427125,1
-54,-36,-7,2.236067977,1
-54,-35,-9,1.414213562,1
-54,-34,-8,3.741657387,1
-52,-37,-9,2.828427125,1
-50,-35,-9,0,1
-50,-35,-9,3,1
-51,-37,-11,1,1
-50,-37,-11,1,1
-49,-37,-11,12.32882801,1
-51,-39,-23,1.414213562,1
-50,-39,-22,7.280109889,1
-50,-37,-15,4.358898944,1
-53,-38,-18,5.744562647,1
-51,-36,-13,1.732050808,1
-50,-37,-14,3,1
-48,-36,-12,4.898979486,1
-52,-38,-14,1.732050808,1
-51,-37,-13,1,1
-51,-37,-12,2.236067977,1
-52,-37,-14,1,1
-51,-37,-14,5.099019514,1
-51,-36,-9,1.414213562,1
-52,-36,-10,2.828427125,1
-54,-34,-10,3.464101615,1
-52,-36,-8,1,1
-51,-36,-8,5,1
-51,-36,-13,3.16227766,1
-54,-37,-13,5.385164807,1
-49,-37,-11,3.741657387,1
-52,-36,-13,6.480740698,1
-48,-35,-8,11.78982612,1
-57,-38,-15,6.164414003,1
-52,-36,-12,3.31662479,1
-49,-35,-11,3.741657387,1
-51,-36,-14,2.236067977,1
-49,-36,-13,4.242640687,1
-50,-37,-17,1,1
-50,-37,-18,2.236067977,1
-52,-37,-17,2.449489743,1
-50,-36,-18,1.414213562,1
-50,-37,-17,2,1
-50,-37,-15,1.414213562,1
-51,-37,-16,1.414213562,1
-51,-36,-17,4.582575695,1
-49,-37,-13,1.414213562,1
-50,-37,-14,2.236067977,1
-50,-36,-16,1.732050808,1
-51,-37,-17,2,1
-51,-37,-15,2.449489743,1
-49,-36,-16,1,1
-50,-36,-16,3.16227766,1
-47,-36,-15,3.31662479,1
-48,-37,-18,3.31662479,1
-49,-36,-15,2.449489743,1
-50,-37,-17,2.236067977,1
-52,-36,-17,1.414213562,1
-53,-36,-16,2.236067977,1
-51,-36,-15,3,1
-53,-35,-17,4.123105626,1
-50,-37,-19,1,1
-51,-37,-19,3.16227766,1
-48,-36,-19,2.236067977,1
-49,-36,-17,2,1
-49,-36,-19,4.69041576,1
-52,-38,-22,6.164414003,1
-50,-35,-17,2.449489743,1
-48,-36,-16,1.732050808,1
-49,-37,-17,3.741657387,1
-52,-35,-16,1,1
-51,-35,-16,4.358898944,1
-50,-38,-19,3.464101615,1
-48,-36,-17,1.414213562,1
-49,-36,-18,1.414213562,1
-48,-37,-18,1.414213562,1
-49,-37,-19,3,1
-51,-36,-17,2.449489743,1
-49,-37,-18,1.414213562,1
-49,-36,-17,3.31662479,1
-52,-37,-18,3,1
-50,-36,-16,1.732050808,1
-51,-37,-17,2.236067977,1
-49,-37,-18,0,1
-49,-37,-18,1,1
-49,-37,-17,3,1
-47,-36,-15,5.099019514,1
-51,-37,-18,1.414213562,1
-51,-36,-17,3,1
-49,-35,-15,3.464101615,1
-51,-37,-17,1.732050808,1
-50,-36,-18,1.414213562,1
-49,-37,-18,1,1
-50,-37,-18,1,1
-50,-37,-17,1.732050808,1
-49,-36,-16,1.414213562,1
-49,-35,-15,4.69041576,1
-52,-37,-18,3.741657387,1
-49,-36,-16,1,1
-49,-36,-15,3.31662479,1
-50,-37,-18,1,1
-50,-38,-18,2.449489743,1
-49,-36,-17,3.31662479,1
-48,-35,-14,6.708203932,1
-52,-37,-19,3.605551275,1
-49,-37,-17,1.414213562,1
-50,-37,-16,1.414213562,1
-49,-37,-17,4.472135955,1
-51,-37,-21,3.16227766,1
-50,-37,-24,2.449489743,1
-48,-38,-23,5.477225575,1
-46,-37,-18,7.141428429,1
-45,-38,-25,3,1
-45,-38,-22,2.449489743,1
-44,-37,-20,8.544003745,1
-47,-37,-28,3,1
-49,-38,-30,2.828427125,1
-47,-38,-28,3,1
-45,-37,-26,1.414213562,1
-46,-37,-27,1.414213562,1
-46,-38,-26,2.828427125,1
-48,-38,-28,13.67479433,1
-45,-35,-15,12.04159458,1
-51,-38,-25,1,1
-50,-38,-25,8.544003745,1
-44,-37,-19,3.605551275,1
-46,-37,-22,2.236067977,1
-47,-37,-20,1.414213562,1
-48,-36,-20,3,1
-49,-38,-22,0,1
-49,-38,-22,1.414213562,1
-49,-37,-21,2.236067977,1
-48,-37,-19,1.732050808,1
-47,-36,-18,1.414213562,1
-48,-36,-17,3.605551275,1
-50,-36,-20,1.732050808,1
-51,-37,-21,3.16227766,1
-48,-37,-20,1.414213562,1
-47,-37,-21,1,1
-47,-37,-20,2.236067977,1
-48,-37,-22,1.414213562,1
-49,-36,-22,6.403124237,1
-47,-35,-16,6.480740698,1
-52,-36,-20,1,1
-52,-35,-20,2.449489743,1
-53,-37,-21,4.582575695,1
-51,-38,-17,7.141428429,1
-46,-39,-22,3,1
-44,-37,-21,2.236067977,1
-44,-35,-20,4.472135955,1
-48,-37,-20,6.480740698,1
-52,-38,-25,7,1
-50,-35,-19,4.582575695,1
-52,-36,-23,1.414213562,1
-51,-36,-24,4.242640687,1
-48,-36,-21,0,1
-48,-36,-21,3.31662479,1
-47,-37,-24,1.414213562,1
-46,-37,-25,7.071067812,1
-46,-36,-18,5.656854249,1
-50,-36,-22,2.236067977,1
-50,-37,-24,1,1
-50,-37,-23,1.414213562,1
-49,-37,-22,1.414213562,1
-48,-37,-23,1.414213562,1
-48,-36,-22,2.449489743,1
-47,-37,-20,3.605551275,1
-49,-37,-23,1,1
-48,-37,-23,2,1
-48,-37,-21,1.414213562,1
-48,-38,-22,1,1
-48,-37,-22,3.741657387,1
-46,-36,-19,3.31662479,1
-49,-37,-20,2,1
-49,-37,-22,6.32455532,1
-47,-37,-16,3.31662479,1
-44,-36,-17,6.708203932,1
-48,-38,-22,1.414213562,1
-48,-37,-21,1.732050808,1
-49,-38,-22,4.582575695,1
-50,-36,-18,1.732050808,1
-51,-37,-19,6.164414003,1
-52,-38,-25,6,1
-48,-36,-21,3.741657387,1
-47,-38,-18,2.449489743,1
-48,-36,-17,3.31662479,1
-47,-37,-14,3.741657387,1
-50,-38,-16,0,1
-50,-38,-16,2.828427125,1
-48,-38,-14,2.236067977,1
-50,-38,-13,2,1
-50,-38,-11,3.16227766,1
-47,-37,-11,1.414213562,1
-48,-38,-11,5.099019514,1
-51,-39,-15,5.099019514,1
-47,-36,-14,4.242640687,1
-51,-37,-15,3.741657387,1
-52,-39,-18,3,1
-50,-38,-16,1.732050808,1
-49,-37,-15,3.16227766,1
-49,-38,-18,1.414213562,1
-48,-38,-17,1.414213562,1
-49,-38,-16,1.732050808,1
-50,-37,-17,2.449489743,1
-48,-38,-18,2.236067977,1
-49,-38,-16,1,1
-49,-37,-16,1.732050808,1
-50,-36,-17,1.414213562,1
-50,-37,-18,1.732050808,1
-49,-38,-17,1,1
-49,-37,-17,0,1
-49,-37,-17,2.236067977,1
-51,-38,-17,1.414213562,1
-50,-37,-17,1.414213562,1
-49,-37,-16,2.449489743,1
-50,-38,-18,1,1
-49,-38,-18,1,1
-49,-37,-18,1.414213562,1
-48,-37,-17,2.449489743,1
-50,-38,-18,1.414213562,1
-49,-38,-17,1,1
-48,-38,-17,1,1
-48,-37,-17,1,1
-49,-37,-17,1,1
-49,-38,-17,1.414213562,1
-49,-37,-18,0,1
-49,-37,-18,1.414213562,1
-49,-38,-17,1,1
-49,-37,-17,0,1
-49,-37,-17,1.732050808,1
-50,-38,-18,1.732050808,1
-49,-37,-17,1,1
-49,-38,-17,1.414213562,1
-49,-37,-18,1,1
-49,-37,-17,1.414213562,1
-49,-38,-16,1,1
-49,-38,-17,1,1
-49,-37,-17,0,1
-49,-37,-17,1,1
-48,-37,-17,1.732050808,1
-49,-38,-18,0,1
-49,-38,-18,0,1
-49,-38,-18,0,1
-49,-38,-18,1,1
-49,-38,-17,1.732050808,1
-48,-37,-16,2.236067977,1
-50,-38,-16,1,1
-49,-38,-16,1.732050808,1
-50,-37,-15,1.414213562,1
-49,-38,-15,1,1
-48,-38,-15,1,1
-49,-38,-15,3.741657387,1
-47,-37,-12,3.741657387,1
-49,-38,-15,0,1
-49,-38,-15,1,1
-50,-38,-15,2.449489743,1
-49,-36,-16,4.358898944,1
-50,-39,-19,1.732050808,1
-49,-38,-20,3.16227766,1
-49,-37,-17,0,1
-49,-37,-17,3,1
-49,-37,-20,3.16227766,1
-49,-38,-17,2,1
-49,-38,-19,3.741657387,1
-47,-37,-22,2.449489743,1
-49,-38,-21,1,1
-50,-38,-21,4.582575695,1
-49,-36,-17,3,1
-49,-36,-14,2.828427125,1
-51,-36,-16,1.414213562,1
-51,-35,-15,2.449489743,1
-50,-37,-16,4.358898944,1
-47,-36,-19,4.123105626,1
-49,-38,-22,4.123105626,1
-45,-38,-21,1.414213562,1
-46,-38,-22,4.123105626,1
-48,-36,-19,3.16227766,1
-51,-36,-20,1.414213562,1
-50,-37,-20,3,1
-48,-36,-18,1.732050808,1
-49,-37,-19,2.236067977,1
-49,-38,-21,3,1
-46,-38,-21,3.16227766,1
-46,-37,-18,3.605551275,1
-48,-37,-21,1,1
-47,-37,-21,2.236067977,1
-48,-37,-19,4.472135955,1
-50,-37,-23,1.732050808,1
-49,-38,-24,5.744562647,1
-47,-36,-19,2.449489743,1
-49,-37,-20,3,1
-47,-36,-18,3.741657387,1
-48,-38,-21,1,1
-49,-38,-21,1,1
-49,-37,-21,1.414213562,1
-48,-37,-20,3.16227766,1
-51,-38,-20,6.708203932,1
-47,-36,-15,1.414213562,1
-48,-36,-14,1.414213562,1
-49,-37,-14,4.242640687,1
-52,-37,-17,2.449489743,1
-50,-38,-16,1,1
-50,-37,-16,1,1
-50,-38,-16,5,1
-45,-38,-16,3.605551275,1
-48,-38,-18,4.242640687,1
-49,-37,-14,0,1
-49,-37,-14,1,1
-50,-37,-14,1,1
-50,-37,-15,1.414213562,1
-49,-38,-15,1.414213562,1
-50,-38,-16,3.741657387,1
-51,-36,-13,1.414213562,1
-52,-37,-13,4.123105626,1
-48,-37,-12,1,1
-49,-37,-12,3.605551275,1
-52,-37,-14,3.605551275,1
-50,-37,-11,1,1
-51,-37,-11,2.449489743,1
-52,-35,-12,1,1
-52,-36,-12,2.236067977,1
-52,-37,-14,1,1
-51,-37,-14,1.414213562,1
-50,-37,-13,0,1
-50,-37,-13,1.414213562,1
-50,-36,-12,2.236067977,1
-52,-36,-13,3,1
-50,-37,-15,3.464101615,1
-52,-35,-13,5.477225575,1
-51,-37,-8,2.449489743,1
-52,-36,-10,4,1
-52,-36,-14,2.236067977,1
-50,-37,-14,1.414213562,1
-49,-38,-14,8.306623863,1
-53,-36,-21,4.69041576,1
-55,-39,-24,12.08304597,1
-46,-38,-16,1,1
-46,-37,-16,2.449489743,1
-47,-36,-18,3,1
-48,-38,-20,3.16227766,1
-49,-38,-17,1.414213562,1
-50,-37,-17,1,1
-50,-36,-17,5,1
-50,-36,-12,4.123105626,1
-50,-37,-16,2.236067977,1
-50,-36,-18,2.449489743,1
-49,-37,-16,4.242640687,1
-48,-38,-20,2,1
-48,-38,-22,3.741657387,1
-50,-37,-19,2.236067977,1
-50,-38,-21,4.242640687,1
-49,-37,-17,2.236067977,1
-47,-37,-16,3.16227766,1
-50,-37,-15,2.449489743,1
-51,-38,-17,4.582575695,1
-49,-37,-13,7,1
-51,-34,-7,4.358898944,1
-54,-35,-10,7.348469228,1
-47,-36,-12,6.08276253,1
-53,-37,-12,2.236067977,1
-54,-37,-14,3.31662479,1
-51,-36,-13,2,1
-51,-36,-11,2.236067977,1
-52,-36,-13,1,1
-51,-36,-13,6.782329983,1
-48,-35,-7,5.196152423,1
-49,-36,-12,5.196152423,1
-54,-37,-13,2.236067977,1
-54,-36,-11,6.08276253,1
-48,-36,-12,7.280109889,1
-50,-36,-19,2.449489743,1
-49,-37,-17,1,1
-50,-37,-17,2.236067977,1
-50,-36,-19,2.449489743,1
-49,-37,-21,4.242640687,1
-48,-36,-17,2.449489743,1
-49,-37,-19,2.449489743,1
-48,-35,-18,5,1
-52,-35,-15,6.08276253,1
-52,-36,-21,2.236067977,1
-51,-36,-19,1,1
-51,-37,-19,1,1
-51,-37,-20,6.708203932,1
-48,-37,-14,5.744562647,1
-52,-38,-18,2.828427125,1
-50,-36,-18,2,1
-50,-36,-16,1.414213562,1
-49,-36,-17,2.449489743,1
-51,-37,-16,1,1
-51,-37,-17,2,1
-51,-37,-19,4.242640687,1
-48,-37,-16,2.828427125,1
-50,-37,-18,1.732050808,1
-49,-36,-17,3.605551275,1
-52,-38,-17,1,1
-52,-37,-17,3.16227766,1
-49,-36,-17,1.414213562,1
-49,-37,-16,2.828427125,1
-51,-37,-14,3.31662479,1
-48,-38,-15,4.358898944,1
-51,-39,-18,4.358898944,1
-50,-36,-15,1.414213562,1
-49,-37,-15,3.16227766,1
-50,-37,-18,1,1
-50,-38,-18,2.236067977,1
-50,-37,-16,1,1
-49,-37,-16,1,1
-49,-37,-17,1.414213562,1
-50,-37,-16,1.414213562,1
-49,-37,-15,2,1
-49,-37,-17,1.732050808,1
-48,-38,-16,3,1
-50,-37,-14,5,1
-50,-37,-19,1.414213562,1
-49,-38,-19,2.449489743,1
-51,-37,-18,1,1
-50,-37,-18,1.414213562,1
-49,-37,-17,1,1
-49,-37,-18,1,1
-49,-37,-19,2,1
-47,-37,-19,1.414213562,1
-48,-38,-19,2.236067977,1
-48,-37,-17,3.605551275,1
-50,-37,-20,1.732050808,1
-49,-38,-19,1.732050808,1
-50,-37,-18,3.31662479,1
-49,-38,-21,2.236067977,1
-47,-38,-20,4.123105626,1
-48,-38,-16,1.414213562,1
-48,-37,-17,5.744562647,1
-52,-38,-21,6.480740698,1
-47,-37,-17,3,1
-50,-37,-17,3.16227766,1
-51,-37,-20,1.414213562,1
-50,-38,-20,1.732050808,1
-49,-39,-21,2.449489743,1
-48,-37,-20,0,1
-48,-37,-20,5.744562647,1
-46,-35,-15,9.273618495,1
-52,-40,-20,5.916079783,1
-47,-37,-19,2,1
-49,-37,-19,1.414213562,1
-50,-38,-19,2.449489743,1
-49,-36,-20,3.16227766,1
-49,-37,-17,1.732050808,1
-48,-38,-18,1.414213562,1
-48,-37,-19,1.732050808,1
-49,-38,-18,1.732050808,1
-50,-37,-19,0,1
-50,-37,-19,2.236067977,1
-48,-38,-19,1,1
-48,-37,-19,1.414213562,1
-48,-38,-18,1.414213562,1
-48,-37,-17,1,1
-49,-37,-17,2.236067977,1
-49,-39,-18,4.358898944,1
-50,-36,-15,2.449489743,1
-51,-38,-16,2.236067977,1
-49,-37,-16,2,1
-51,-37,-16,2.449489743,1
-49,-38,-15,1,1
-48,-38,-15,1.414213562,1
-49,-37,-15,3.605551275,1
-47,-37,-12,3,1
-49,-38,-14,1.414213562,1
-49,-37,-15,3,1
-51,-38,-17,1,1
-50,-38,-17,2.449489743,1
-49,-37,-15,0,1
-49,-37,-15,1,1
-49,-38,-15,1,1
-50,-38,-15,0,1
-50,-38,-15,1.414213562,1
-50,-37,-16,1,1
-50,-38,-16,1.414213562,1
-49,-38,-15,1,1
-49,-37,-15,1.732050808,1
-50,-38,-16,0,1
-50,-38,-16,1,1
-50,-37,-16,4.242640687,1
-49,-38,-12,5.477225575,1
-51,-39,-17,3,1
-50,-37,-15,1.732050808,1
-49,-38,-16,1.414213562,1
-48,-38,-15,3.605551275,1
-51,-38,-17,2.236067977,1
-49,-37,-17,1.414213562,1
-49,-38,-16,2.236067977,1
-49,-37,-14,1.414213562,1
-50,-37,-15,1.732050808,1
-51,-38,-16,1,1
-50,-38,-16,1.414213562,1
-49,-37,-16,1,1
-49,-38,-16,1,1
-49,-38,-15,1.414213562,1
-49,-37,-16,1,1
-50,-37,-16,1,1
-50,-38,-16,1.414213562,1
-49,-37,-16,0,1
-49,-37,-16,1.732050808,1
-50,-38,-15,1.732050808,1
-51,-37,-16,1.414213562,1
-50,-37,-15,1,1
-49,-37,-15,2.236067977,1
-48,-37,-13,4.358898944,1
-51,-38,-16,1,1
-51,-37,-16,1.414213562,1
-50,-38,-16,1,1
-50,-37,-16,0,1
-50,-37,-16,2.449489743,1
-48,-38,-15,1,1
-48,-38,-16,1,1
-48,-37,-16,3.741657387,1
-51,-38,-18,1.414213562,1
-50,-38,-17,2,1
-48,-38,-17,1.732050808,1
-47,-37,-16,5.099019514,1
-51,-38,-19,4.582575695,1
-49,-37,-15,2.449489743,1
-48,-38,-17,3.16227766,1
-47,-38,-20,1,1
-48,-38,-20,1,1
-48,-38,-19,1.732050808,1
-47,-37,-18,1,1
-48,-37,-18,1,1
-47,-37,-18,1.732050808,1
-46,-36,-17,10.24695077,1
-47,-38,-27,3,1
-45,-39,-29,3.464101615,1
-47,-37,-27,2.236067977,1
-45,-38,-27,2.236067977,1
-45,-37,-25,3.741657387,1
-48,-38,-27,4.582575695,1
-44,-37,-25,1,1
-43,-37,-25,4.123105626,1
-47,-38,-25,3,1
-48,-36,-23,6.08276253,1
-42,-37,-23,8.602325267,1
-49,-37,-28,4.582575695,1
-47,-36,-24,3.16227766,1
-44,-37,-24,2,1
-46,-37,-24,2.236067977,1
-46,-38,-26,2.449489743,1
-44,-37,-25,1,1
-45,-37,-25,1.732050808,1
-46,-38,-24,1,1
-45,-38,-24,2.449489743,1
-47,-37,-25,1.414213562,1
-48,-37,-24,2.449489743,1
-46,-38,-25,1.732050808,1
-47,-37,-24,3,1
-46,-39,-26,2.449489743,1
-45,-38,-24,3.16227766,1
